Proposal Data:  V1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Date:,,,12/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Type:,,,Before Tax ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owner Sector:,,,Commercial ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Income Tax Rate:,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Income Tax Rate:,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discount Rate:,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Escalation Rate:,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Summary Table,,,IRR - Term,LCOE PV Generation,Net Present Value,Payback Period,Total Payments,Total Incentives,Net Payments,Electric Bill Savings - Term,Upfront Payment ,,,,,,,,,,,,,,,,,,,,,,,,
Cash Purchase,,,0.2109,-0.0001,2498890.213,3.5261,2564908.8,2567617.297,-2708.497,5846529.625,2564908.8,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility 1 Data:  Meter #1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules ,,,,,,,,,,,,,,,
Total Project Cost,,,2564908.8,,Solar PV System Data,,,2564908.8,,Energy Storage System Data,,,0,,Street 1,,,2200 W Central Rd,,Utility,,,Commonwealth Edison ,,,,,,,,,,,,
Total Incentive Savings,,,2567617.297,,Net System Cost,,,-2708.497,,Net System Cost,,,0,,Street 2,,,-,,Current Rate Schedule,,,R75 - Hoffman Estates - Bystronic (New Supply Contract) (Effective Date: 7/26/21) ,,,,,,,,,,,,
Net Project Cost,,,-2708.497,,Power Rating (kW-DC),,,1440.96,,Total Energy Capacity (kWh),,,0,,City,,,Hoffman Estates,,New Rate Schedule,,,R75 - Hoffman Estates - Bystronic (New Supply Contract) (Effective Date: 7/26/21) ,,,,,,,,,,,,
Energy Consumption Year 1,,,1895883,,Power Rating (kW-AC),,,1255.1626,,Max Discharge Power (kW),,,0,,State,,,IL ,,,,,,,,,,,,,,,,,
Net Energy Consumption Year 1,,,-4026,,Power Rating (W-DC),,,1440960,,2hr Power Rating (kW),,,0,,Postal Code,,,60192,,,,,,,,,,,,,,,,,
Utility Blended Cost Per kWh,,,0.0932,,Power Rating (W-AC),,,1255162.6,,Degradation Rate,,,0,,,,,,,,,,,,,,,,,,,,,,
Average Load Factor,,,0.5888,,Degradation Rate,,,0.005,,ESS Energy Discharge Year 1,,,0,,,,,,,,,,,,,,,,,,,,,,
Energy Cost Before,,,140747.36,,PV Generation Year 1 (kWh),,,1899907,,ESS Energy Consumption  (loss) Year 1,,,0,,,,,,,,,,,,,,,,,,,,,,
Energy Cost After,,,15246.13,,PV kWh/kW-DC,,,1318.5009,,Blended Savings per kW,,,0,,,,,,,,,,,,,,,,,,,,,,
Total Energy Savings,,,125501.23,,Blended Savings per kWh,,,0.0706,,Blended Savings per kWh,,,0,,,,,,,,,,,,,,,,,,,,,,
Demand Cost Before,,,34520.47,,PV Generation Percent Exported,,,0.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demand Cost After,,,25946.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Demand Savings,,,8574.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electric Bill Cost Before,,,176680.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electric Bill Cost After,,,42604.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Electric Bill Savings,,,134075.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV Array Data,,,Array 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cost,,,2564908.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Rating (kW-DC),,,1440.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Rating (kW-AC),,,1255.1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Degradation Rate,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tilt,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azimth,,,179.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transaction 1 Data:  Cash Purchase ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Term,,,30,,30 Year Demand Savings,,,373895.8335,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Year IRR,,,0.179,,30 Year Energy Savings,,,5472633.791,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 Year IRR,,,0.2071,,30 Year Electric Bill Savings,,,5846529.625,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 Year IRR,,,0.2109,,30 Year PV Generation,,,52864963.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCOE Before,,,0.1478,,30 Year ESS Discharge,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCOE After,,,0.0356,,30 Year ESS Consumption (loss),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCOE PV,,,-0.0001,,Total Payments,,,2564908.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 Year NPV,,,2498890.213,,Total Incentives,,,2567617.297,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payback Period,,,3.5261,,Net Payments,,,-2708.497,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 Year ROI,,,2.7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Years,,,,Upfront,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Year 16,Year 17,Year 18,Year 19,Year 20,Year 21,Year 22,Year 23,Year 24,Year 25,Year 26,Year 27,Year 28,Year 29,Year 30,Totals 
Energy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV Generation,,,,0,1899908.836,1890409.292,1880909.748,1871410.204,1861910.66,1852411.116,1842911.571,1833412.027,1823912.483,1814412.939,1804913.395,1795413.85,1785914.306,1776414.762,1766915.218,1757415.674,1747916.13,1738416.585,1728917.041,1719417.497,1709917.953,1700418.409,1690918.864,1681419.32,1671919.776,1662420.232,1652920.688,1643421.144,1633921.599,1624422.055,
Cash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Costs,,,,-2564908.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2564908.8
Utility Incentive,,,,360240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360240
REC,,,,89710.96903,100538.1736,154674.1965,154674.1965,154674.1965,154674.1965,154674.1965,0,0,0,0,0,0,0,0,108272.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071892.171
Energy Savings,,,,0,125501.23,128619.9356,131812.8124,135081.5038,138427.6852,141853.0642,145359.3809,148948.409,152621.9552,156381.8607,160230.0007,164168.2854,168198.6603,172323.1062,176543.64,180862.3151,185281.2213,189802.4859,194428.2733,199160.7857,204002.2633,208954.9849,214021.2678,219203.4682,224503.9814,229925.2423,235469.7253,241139.9446,246938.4542,252867.8485,
Demand Savings,,,,0,8574.37,8787.443095,9005.583642,9228.903923,9457.518396,9691.543723,9931.098804,10176.3048,10427.28517,10684.16568,10947.07447,11216.14204,11491.50129,11773.28757,12061.63868,12356.6949,12658.59901,12967.49634,13283.53478,13606.86478,13937.63939,14276.0143,14622.14783,14976.20096,15338.33735,15708.72333,16087.52798,16474.92305,16871.08305,17276.18521,
Electric Bill Savings,,,,0,134075.6,137407.3787,140818.396,144310.4077,147885.2036,151544.6079,155290.4797,159124.7138,163049.2404,167066.0263,171177.0752,175384.4275,179690.1616,184096.3937,188605.2787,193219.0099,197939.8204,202769.9823,207711.8081,212767.6504,217939.9027,223230.9992,228643.4156,234179.6691,239842.3188,245633.9657,251557.2533,257614.8676,263809.5373,270144.0337,5846529.625
Cash,,,,-2114957.831,234613.7736,292081.5752,295492.5925,298984.6043,302559.4002,306218.8044,155290.4797,159124.7138,163049.2404,167066.0263,171177.0752,175384.4275,179690.1616,184096.3937,296877.3245,193219.0099,197939.8204,202769.9823,207711.8081,212767.6504,217939.9027,223230.9992,228643.4156,234179.6691,239842.3188,245633.9657,251557.2533,257614.8676,263809.5373,270144.0337,4713752.996
State Taxes ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in State Tax Liability,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federal Taxes ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Income Decrease (Federal - 100% Bonus Depreciation),,,,0,2231470.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231470.656
Change in Taxable Income,,,,0,2231470.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231470.656
Federal Tax Liability,,,,0,468608.8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468608.8378
Federal Tax Credit,,,,0,666876.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666876.288
Change in Federal Tax Liability,,,,0,1135485.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135485.126
Total Cash Flow,,,,-2114957.831,1370098.899,292081.5752,295492.5925,298984.6043,302559.4002,306218.8044,155290.4797,159124.7138,163049.2404,167066.0263,171177.0752,175384.4275,179690.1616,184096.3937,296877.3245,193219.0099,197939.8204,202769.9823,207711.8081,212767.6504,217939.9027,223230.9992,228643.4156,234179.6691,239842.3188,245633.9657,251557.2533,257614.8676,263809.5373,270144.0337,5849238.122
Cumulative Cash Flow,,,,-2114957.831,-744858.9316,-452777.3564,-157284.7639,141699.8404,444259.2406,750478.045,905768.5248,1064893.239,1227942.479,1395008.505,1566185.58,1741570.008,1921260.169,2105356.563,2402233.888,2595452.898,2793392.718,2996162.7,3203874.508,3416642.159,3634582.062,3857813.061,4086456.476,4320636.146,4560478.464,4806112.43,5057669.683,5315284.551,5579094.088,5849238.122,0
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interval Data - Units: kW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meter #1,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Current Demand,Solar PV Power,Battery Power, Battery SOC,Net Demand,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,0:00,182.4,0,0,0,182.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,0:15,213,0,0,0,213,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,0:30,216.3,0,0,0,216.3,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,0:45,219.6,0,0,0,219.6,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,1:00,219.78,0,0,0,219.78,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,1:15,219.96,0,0,0,219.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,1:30,220.14,0,0,0,220.14,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,1:45,220.32,0,0,0,220.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,2:00,217.62,0,0,0,217.62,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,2:15,214.92,0,0,0,214.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,2:30,219.96,0,0,0,219.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,2:45,225,0,0,0,225,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,3:00,225.06,0,0,0,225.06,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,3:15,225.12,0,0,0,225.12,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,3:30,225.72,0,0,0,225.72,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,3:45,226.32,0,0,0,226.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,4:00,226.2,0,0,0,226.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,4:15,226.08,0,0,0,226.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,4:30,223.32,0,0,0,223.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,4:45,220.56,0,0,0,220.56,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,5:00,226.02,0,0,0,226.02,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,5:15,231.48,0,0,0,231.48,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,5:30,242.76,0,0,0,242.76,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,5:45,254.04,0,0,0,254.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,6:00,255.48,0,0,0,255.48,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,6:15,256.92,0,0,0,256.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,6:30,257.22,0,0,0,257.22,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,6:45,257.52,0.41904,0,0,257.10096,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,7:00,258.48,0.83808,0,0,257.64192,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,7:15,259.44,1.25712,0,0,258.18288,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,7:30,261.12,1.67616,0,0,259.44384,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,7:45,262.8,15.6054,0,0,247.1946,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,8:00,263.28,29.53463,0,0,233.74537,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,8:15,263.76,43.46386,0,0,220.29614,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,8:30,266.94,57.3931,0,0,209.5469,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,8:45,270.12,63.50777,0,0,206.61223,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,9:00,267.42,69.62244,0,0,197.79756,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,9:15,264.72,75.7371,0,0,188.9829,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,9:30,260.46,81.85177,0,0,178.60823,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,9:45,256.2,94.04328,0,0,162.15672,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,10:00,254.4,106.23479,0,0,148.16521,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,10:15,252.6,118.4263,0,0,134.1737,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,10:30,252.54,130.6178,0,0,121.9222,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,10:45,252.48,180.08518,0,0,72.39482,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,11:00,254.16,229.55256,0,0,24.60744,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,11:15,255.84,279.01994,0,0,-23.17994,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,11:30,257.1,328.48731,0,0,-71.38731,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,11:45,258.36,314.18349,0,0,-55.82349,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,12:00,259.2,299.87967,0,0,-40.67967,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,12:15,260.04,285.57585,0,0,-25.53585,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,12:30,260.64,271.27203,0,0,-10.63203,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,12:45,261.24,220.85767,0,0,40.38233,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,13:00,261.06,170.44332,0,0,90.61668,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,13:15,260.88,120.02896,0,0,140.85104,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,13:30,261.48,69.6146,0,0,191.8654,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,13:45,262.08,71.08981,0,0,190.99019,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,14:00,261.72,72.56503,0,0,189.15497,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,14:15,261.36,74.04024,0,0,187.31976,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,14:30,261.78,75.51545,0,0,186.26455,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,14:45,262.2,69.73539,0,0,192.46461,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,15:00,262.38,63.95533,0,0,198.42467,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,15:15,262.56,58.17527,0,0,204.38473,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,15:30,266.16,52.3952,0,0,213.7648,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,15:45,269.76,39.2964,0,0,230.4636,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,16:00,269.4,26.1976,0,0,243.2024,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,16:15,269.04,13.0988,0,0,255.9412,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,16:30,270.42,0,0,0,270.42,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,16:45,271.8,0,0,0,271.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,17:00,274.68,0,0,0,274.68,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,17:15,277.56,0,0,0,277.56,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,17:30,276.96,0,0,0,276.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,17:45,276.36,0,0,0,276.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,18:00,275.64,0,0,0,275.64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,18:15,274.92,0,0,0,274.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,18:30,271.98,0,0,0,271.98,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,18:45,269.04,0,0,0,269.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,19:00,260.58,0,0,0,260.58,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,19:15,252.12,0,0,0,252.12,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,19:30,251.04,0,0,0,251.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,19:45,249.96,0,0,0,249.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,20:00,250.44,0,0,0,250.44,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,20:15,250.92,0,0,0,250.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,20:30,251.1,0,0,0,251.1,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,20:45,251.28,0,0,0,251.28,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,21:00,252.18,0,0,0,252.18,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,21:15,253.08,0,0,0,253.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,21:30,251.88,0,0,0,251.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,21:45,250.68,0,0,0,250.68,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,22:00,250.26,0,0,0,250.26,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,22:15,249.84,0,0,0,249.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,22:30,249.84,0,0,0,249.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,22:45,249.84,0,0,0,249.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,23:00,250.68,0,0,0,250.68,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,23:15,251.52,0,0,0,251.52,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,23:30,251.58,0,0,0,251.58,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,23:45,251.64,0,0,0,251.64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,0:00,252.36,0,0,0,252.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,0:15,253.08,0,0,0,253.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,0:30,253.44,0,0,0,253.44,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,0:45,253.8,0,0,0,253.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,1:00,256.02,0,0,0,256.02,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,1:15,258.24,0,0,0,258.24,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,1:30,257.82,0,0,0,257.82,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,1:45,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,2:00,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,2:15,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,2:30,257.94,0,0,0,257.94,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,2:45,258.48,0,0,0,258.48,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,3:00,258.24,0,0,0,258.24,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,3:15,258,0,0,0,258,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,3:30,257.46,0,0,0,257.46,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,3:45,256.92,0,0,0,256.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,4:00,257.16,0,0,0,257.16,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,4:15,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,4:30,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,4:45,257.4,0,0,0,257.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,5:00,263.46,0,0,0,263.46,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,5:15,269.52,0,0,0,269.52,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,5:30,277.74,0,0,0,277.74,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,5:45,285.96,0,0,0,285.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,6:00,285.66,0,0,0,285.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,6:15,285.36,0,0,0,285.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,6:30,285.72,0,0,0,285.72,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,6:45,286.08,1.64234,0,0,284.43766,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,7:00,284.88,3.28468,0,0,281.59532,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,7:15,283.68,4.92701,0,0,278.75299,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,7:30,279.6,6.56935,0,0,273.03065,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,7:45,275.52,55.54857,0,0,219.97143,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,8:00,272.94,104.52778,0,0,168.41222,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,8:15,270.36,153.507,0,0,116.853,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,8:30,262.5,202.48622,0,0,60.01378,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,8:45,254.64,230.39201,0,0,24.24799,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,9:00,249.36,258.2978,0,0,-8.9378,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,9:15,244.08,286.20359,0,0,-42.12359,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,9:30,242.46,314.10938,0,0,-71.64938,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,9:45,240.84,343.2591,0,0,-102.4191,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,10:00,237.96,372.40883,0,0,-134.44883,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,10:15,235.08,401.55855,0,0,-166.47855,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
