hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1,1/1/2004 0:00,0,0,0,-1.16,1.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1/1/2004 1:00,0,0,0,-1.41,1.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1/1/2004 2:00,0,0,0,-1.66,6.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1/1/2004 3:00,0,0,0,-1.9,6.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1/1/2004 4:00,0,0,0,-1.91,6.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1/1/2004 5:00,0,0,0,-1.92,5.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1/1/2004 6:00,0,0,0,-1.93,5.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1/1/2004 7:00,6,10,6,-1.47,5.24,0,0.77110153,122.44057,83.392944,0,,6,0,5.8007903,0.009115349,0,5.716592,9.55E-05,0,5.473502,3.04E-05,5.364062,5.364076,2211.2097,-1.3509334,1154.4209,1185.37,1185.37,1185.37,1168.7748,1168.7676,2008.803,0,0,0.021623692,0,1168.746,1000,1139.5273,1133.829712
9,1/1/2004 8:00,71,33,65,-1.02,7.89,0,9.617501,133.07939,73.214165,0,,71,10.371531,65.00227,0.10786495,6.7633953,64.05876,0.001130133,5.9305916,61.334755,0.000360098,65.920395,65.91393,27171.691,0.21501966,25025.193,27266.041,27266.041,27266.041,26884.316,26880.928,2121.1045,0,0,11.843229,0,26869.084,1000,26197.357,26066.37109
10,1/1/2004 9:00,214,299,127,-0.56,7.89,0,16.952114,145.0947,64.605644,0,,214,127.96007,142.14595,0.32511407,88.45955,140.08269,0.003406317,82.56883,134.12587,0.001085365,212.36188,212.31177,87518.06,3.4180543,85666.21,92069.664,92069.664,92069.664,90780.67,90737.2,2008.9818,0,0,130.19043,0,90607.016,1000.0005,88341.84,87900.13281
11,1/1/2004 10:00,171,29,160,1.23,7.89,0,22.239922,158.62978,58.286404,0,,171,15.277743,165.13103,0.2597874,12.941908,162.73413,0.002721871,12.358019,155.8141,0.000867277,164.80952,164.80286,67936.625,4.317887,65853.22,70631.63,70631.63,70631.63,69642.79,69620.68,2153.1394,0,0,79.771,0,69540.914,999.99994,67802.39,67463.375
12,1/1/2004 11:00,192,29,180,3.02,6.49,0,24.954012,173.39868,55.062572,0,,192,16.289001,183.10957,0.29169115,13.798559,180.45174,0.003056135,13.283754,172.77829,0.000973785,182.34175,182.33775,75165.68,6.754111,73159.21,77829.13,77829.13,77829.13,76739.53,76713.07,2161.2737,0,0,96.88525,0,76616.19,999.99994,74700.78,74327.28125
13,1/1/2004 12:00,70,0,70,4.82,6.49,0,24.760786,188.60968,55.48184,0,,70,0,68.30023,0.10634573,0,67.30885,0.001114216,0,64.44664,0.000355026,63.158054,63.157597,26035.217,6.11341,23903.219,25545.531,25545.531,25545.531,25187.893,25184.912,2123.352,0,0,10.364445,0,25174.547,1000,24545.184,24422.45703
14,1/1/2004 13:00,73,0,73,5.43,6.49,0,21.68567,203.25365,59.466614,0,,73,0,71.47171,0.110903405,0,70.434296,0.001161968,0,67.43918,0.000370241,66.09076,66.089676,27243.934,6.7834563,25096.168,26759.062,26759.062,26759.062,26384.436,26381.246,2149.1584,0,0,11.471752,0,26369.775,1000,25710.531,25581.97852
15,1/1/2004 14:00,82,0,82,6.05,9.26,0,16.099192,216.59723,66.372246,0,,82,0,81.5771,0.12457643,0,80.393005,0.001305225,0,76.97441,0.000415887,75.435326,75.43465,31096.535,7.3474903,28909.582,30759.967,30759.967,30759.967,30329.328,30325.088,2139.5193,0,0,15.099518,0,30309.988,1000,29552.238,29404.47656
16,1/1/2004 15:00,32,0,32,6.66,9.26,0,8.538404,228.42072,75.3905,0,,32,0,31.079195,0.04861519,0,30.628078,0.000509356,0,29.325665,0.000162298,28.73931,28.738897,11847.008,7.1543145,10079.524,10730.502,10730.502,10730.502,10580.274,10579.762,2142.2642,0,0,1.8405708,0,10577.921,1000,10313.473,10261.90527
17,1/1/2004 16:00,2,0,2,5.97,9.26,0,-0.4696258,238.9084,85.84414,0,,2,0,1.9767574,0.003038449,0,1.9480644,0,0,1.8652258,0,1.8279213,1.8278881,753.51056,6.00144,147.56615,145.33308,145.33308,145.33308,143.29842,143.2983,1921.4514,0,0,0.000313988,0,143.29799,1000.00037,139.71553,139.0169525
18,1/1/2004 17:00,0,0,0,5.28,8.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1/1/2004 18:00,0,0,0,4.58,8.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1/1/2004 19:00,0,0,0,4.17,8.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1/1/2004 20:00,0,0,0,3.75,8.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1/1/2004 21:00,0,0,0,3.33,8.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1/1/2004 22:00,0,0,0,3.1,8.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1/1/2004 23:00,0,0,0,2.87,4.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1/2/2004 0:00,0,0,0,2.64,4.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1/2/2004 1:00,0,0,0,2.52,4.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1/2/2004 2:00,0,0,0,2.4,5.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1/2/2004 3:00,0,0,0,2.28,5.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1/2/2004 4:00,0,0,0,2.08,5.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1/2/2004 5:00,0,0,0,1.87,1.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1/2/2004 6:00,0,0,0,1.66,1.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1/2/2004 7:00,5,0,5,1.6,1.96,0,0.7580456,122.304115,83.4252,0,,5,0,4.814807,0.007596124,0,4.74492,7.96E-05,0,4.543149,2.54E-05,4.452311,4.4522705,1835.3469,1.7226648,841.2575,843.8849,843.8849,843.8849,832.0705,832.0667,1968.0242,0,0,0.01081128,0,832.0559,1000,811.2545,807.1982422
33,1/2/2004 8:00,55,0,55,1.55,4.33,0,9.621103,132.94026,73.22773,0,,55,0,55.381153,0.08355736,0,54.57729,0.000875455,0,52.25647,0.000278949,51.211617,51.211082,21110.613,2.756173,19062.65,20604.752,20604.752,20604.752,20316.285,20314.4,2149.0378,0,0,6.797679,0,20307.604,1000,19799.914,19700.91406
34,1/2/2004 9:00,134,49,120,1.49,4.33,0,16.976635,144.95338,64.594826,0,,134,20.570581,122.85082,0.2035761,14.216574,121.067635,0.002132928,13.270519,115.91941,0.000679621,126.6068,126.6024,52188.58,4.4718623,49985.617,53626.406,53626.406,53626.406,52875.637,52862.49,2120.6497,0,0,45.76704,0,52816.723,999.99994,51496.305,51238.82031
35,1/2/2004 10:00,62,0,62,3.47,4.33,0,22.288872,158.49089,58.24565,0,,62,0,60.35718,0.09419193,0,59.481094,0.000986877,0,56.951748,0.000314451,55.813023,55.811474,23006.816,4.784526,20922.377,22462.02,22462.02,22462.02,22147.553,22145.324,2151.0337,0,0,8.070165,0,22137.254,1000,21583.824,21475.9043
36,1/2/2004 11:00,89,0,89,5.44,5.74,0,25.028599,173.271,54.989365,0,,89,0,87.460915,0.13521099,0,86.191414,0.001416646,0,82.52625,0.00045139,80.87617,80.87517,33338.812,7.1780453,31135.54,33143.184,33143.184,33143.184,32679.178,32674.33,2156.7913,0,0,17.588238,0,32656.742,1000,31840.322,31681.12109
37,1/2/2004 12:00,70,0,70,7.41,5.74,0,24.858664,188.50275,55.379795,0,,70,0,68.29765,0.10634573,0,67.306305,0.001114216,0,64.44421,0.000355026,63.155666,63.15477,26034.22,8.767225,23902.229,25317.453,25317.453,25317.453,24963.008,24960.23,2173.0403,0,0,10.324969,0,24949.906,1000,24326.158,24204.52734
38,1/2/2004 13:00,61,0,61,8.7,5.74,0,21.801485,203.17284,59.34448,0,,61,0,59.3891,0.092672706,0,58.527065,0.00097096,0,56.038284,0.00030938,54.917824,54.917755,22638.572,9.880208,20560.787,21698.723,21698.723,21698.723,21394.94,21392.887,2163.2117,0,0,7.567768,0,21385.318,1000,20850.686,20746.43164
39,1/2/2004 14:00,60,0,60,9.99,7.98,0,16.226757,216.54196,66.23916,0,,60,0,58.74822,0.09115348,0,57.895485,0.000955042,0,55.433563,0.000304308,54.32519,54.324078,22393.732,11.002111,20320.486,21362.996,21362.996,21362.996,21063.914,21061.877,2144.497,0,0,7.2936344,0,21054.582,1000,20528.219,20425.57617
40,1/2/2004 15:00,50,0,50,11.28,7.98,0,8.672594,228.38676,75.25292,0,,50,0,50.238373,0.07596123,0,49.509163,0.000795869,0,47.403854,0.00025359,46.456028,46.455112,19149.857,12.145505,17145.846,17955.908,17955.908,17955.908,17704.525,17703.1,2150.0383,0,0,5.161146,0,17697.94,1000,17255.49,17169.21289
41,1/2/2004 16:00,1,50,0,11.12,7.98,0,-0.33226427,238.89082,85.70571,0,,1,0.86068225,0,0.001519225,0,0,0,0,0,0,0,0,0,11.12,0,0,0,0,0,0,850,0,0,0,0,0,850,0,0
42,1/2/2004 17:00,0,0,0,10.96,9.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1/2/2004 18:00,0,0,0,10.8,9.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1/2/2004 19:00,0,0,0,10.65,9.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1/2/2004 20:00,0,0,0,10.5,9.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1/2/2004 21:00,0,0,0,10.36,9.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1/2/2004 22:00,0,0,0,10.18,9.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1/2/2004 23:00,0,0,0,10,4.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1/3/2004 0:00,0,0,0,9.82,4.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1/3/2004 1:00,0,0,0,9.34,4.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1/3/2004 2:00,0,0,0,8.86,5.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1/3/2004 3:00,0,0,0,8.38,5.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1/3/2004 4:00,0,0,0,7.44,5.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1/3/2004 5:00,0,0,0,6.5,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1/3/2004 6:00,0,0,0,5.56,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1/3/2004 7:00,6,11,5,4.91,6.3,0,0.75127035,122.16335,83.45189,0,,6,1.3107752,5.025815,0.009115349,0.04219541,4.9528646,9.55E-05,0.02579484,4.7422514,3.04E-05,4.672715,4.671812,1925.8024,5.0068464,915.5338,923.734,923.734,923.734,910.8017,910.7969,1921.9316,0,0,0.012771865,0,910.78406,1000.0003,888.01447,883.5744019
57,1/3/2004 8:00,71,34,65,4.26,5.56,0,9.631403,132.79755,73.23513,0,,71,10.344137,64.99529,0.10786495,6.7495437,64.05189,0.001130133,5.9170256,61.32817,0.000360098,65.90064,65.893234,27162.738,5.692636,25016.188,26770.756,26770.756,26770.756,26395.965,26392.777,2145.2085,0,0,11.503174,0,26381.273,1000,25721.742,25593.13281
58,1/3/2004 9:00,114,8,112,3.6,5.56,0,17.008268,144.80943,64.57725,0,,114,2.9352448,113.56953,0.17319162,2.0285826,111.92106,0.00181458,1.8937415,107.16177,0.000578185,106.87497,106.87192,44055.387,5.923586,41827.22,44682.84,44682.84,44682.84,44057.28,44048.43,2150.805,0,0,31.944225,0,44016.484,999.99994,42916.074,42701.49219
59,1/3/2004 10:00,62,0,62,3.69,5.56,0,22.345242,158.3507,58.197636,0,,62,0,60.35607,0.09419193,0,59.48,0.000986877,0,56.9507,0.000314451,55.811993,55.81149,23007.104,4.903441,20922.727,22453.906,22453.906,22453.906,22139.55,22137.342,2159.0354,0,0,8.100969,0,22129.24,1000,21576.01,21468.12891
60,1/3/2004 11:00,169,16,162,3.77,5.15,0,25.110683,173.14363,54.90871,0,,169,9.482721,163.61234,0.25674897,8.032899,161.23749,0.002690036,7.7358856,154.3811,0.000857134,158.87549,158.87308,65491.785,7.317166,63384.918,67334.125,67334.125,67334.125,66391.445,66371.24,2147.4211,0,0,72.459854,0,66298.78,999.99994,64641.312,64318.10547
61,1/3/2004 12:00,71,0,71,3.85,5.15,0,24.963795,188.39792,55.27062,0,,71,0,69.29701,0.10786495,0,68.29116,0.001130133,0,65.38718,0.000360098,64.07979,64.07922,26415.525,5.2806997,24278.531,26018.365,26018.365,26018.365,25654.107,25651.049,2128.1128,0,0,10.789891,0,25640.26,1000,24999.254,24874.25781
62,1/3/2004 13:00,80,0,80,3.72,5.15,0,21.924013,203.0957,59.21598,0,,80,0,78.555595,0.121537976,0,77.41536,0.00127339,0,74.12338,0.000405744,72.64131,72.64144,29944.771,5.3418684,27767.9,29745.705,29745.705,29745.705,29329.266,29325.379,2162.482,0,0,14.209982,0,29311.168,1000,28578.389,28435.49609
63,1/3/2004 14:00,66,0,66,3.58,7.59,0,16.360325,216.4915,66.100685,0,,66,0,64.87679,0.10026883,0,63.9351,0.001050547,0,61.21635,0.000334739,59.99235,59.991905,24730.234,4.725542,22617.268,24284.758,24284.758,24284.758,23944.766,23942.146,2146.7495,0,0,9.4391165,0,23932.707,1000,23334.39,23217.71875
64,1/3/2004 15:00,21,0,21,3.44,7.59,0,8.812042,228.35837,75.11091,0,,21,0,19.942596,0.031903718,0,19.653128,0.000334265,0,18.817408,0.000106508,18.441164,18.44117,7602.0166,3.792133,6053.2686,6497.028,6497.028,6497.028,6406.0693,6405.877,2124.2656,0,0,0.6735196,0,6405.2036,1000,6245.0737,6213.848145
65,1/3/2004 16:00,2,0,2,2.64,7.59,0,-0.19031848,238.87932,85.56369,0,,2,0,1.9684685,0.003038449,0,1.939896,0,0,1.8574047,0,1.8202566,1.8202233,750.346,2.674757,146.34404,143.7439,143.7439,143.7439,141.73148,141.73137,1908.372,0,0,0.000304734,0,141.73106,1000.0002,138.18777,137.4968414
66,1/3/2004 17:00,0,0,0,1.84,5.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1/3/2004 18:00,0,0,0,1.04,5.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1/3/2004 19:00,0,0,0,0.44,5.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1/3/2004 20:00,0,0,0,-0.16,6.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1/3/2004 21:00,0,0,0,-0.76,6.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1/3/2004 22:00,0,0,0,-1.06,6.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1/3/2004 23:00,0,0,0,-1.36,6.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1/4/2004 0:00,0,0,0,-1.67,6.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1/4/2004 1:00,0,0,0,-1.63,6.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1/4/2004 2:00,0,0,0,-1.6,7.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1/4/2004 3:00,0,0,0,-1.57,7.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1/4/2004 4:00,0,0,0,-1.38,7.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1/4/2004 5:00,0,0,0,-1.19,8.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1/4/2004 6:00,0,0,0,-1,8.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1/4/2004 7:00,3,8,3,-0.97,8.36,0,0.75081486,122.01838,83.47295,0,,3,0,2.8659937,0.004557674,0,2.824394,4.78E-05,0,2.7042906,1.52E-05,2.65022,2.6501772,1092.4817,-0.9217885,309.11237,302.75525,302.75525,302.75525,298.5167,298.51617,1952.278,0,0,0.001374705,0,298.5148,1000,291.05194,289.5966797
81,1/4/2004 8:00,34,25,30,-0.94,8.15,0,9.648424,132.65135,73.23634,0,,34,6.8835573,27.36751,0.05165364,4.4968586,26.97027,0.000541191,3.9421418,25.8234,0.000172441,29.170399,29.167494,12023.547,-0.40235686,10248.874,11182.587,11182.587,11182.587,11026.03,11025.442,2093.9092,0,0,1.9807196,0,11023.462,1000,10747.875,10694.13574
82,1/4/2004 9:00,88,37,77,-0.9,8.15,0,17.047016,144.66296,64.552895,0,,88,16.12264,75.332855,0.13369177,11.1425495,74.239395,0.001400729,10.403056,71.08247,0.000446318,79.856255,79.85099,32916.496,0.5718898,30716.014,33414.75,33414.75,33414.75,32946.945,32941.848,2120.2803,0,0,17.80814,0,32924.04,1000,32100.938,31940.43359
83,1/4/2004 10:00,152,50,133,-0.8,8.15,0,22.409016,158.20929,58.14237,0,,152,26.306349,134.62933,0.23092215,22.284334,132.67519,0.002419441,21.287533,127.03337,0.000770913,145.35524,145.34799,59916.805,1.8791933,57762.754,62464.754,62464.754,62464.754,61590.24,61572.883,2148.0557,0,0,62.38681,0,61510.496,999.99994,59972.734,59672.87109
84,1/4/2004 11:00,212,62,186,-0.69,8.46,0,25.200232,173.01672,54.82064,0,,212,35.18127,192.98618,0.32207564,29.802368,190.18497,0.003374483,28.706095,182.09763,0.001075221,206.5887,206.58206,85159.016,3.0446482,83274.78,89616.086,89616.086,89616.086,88361.46,88325.91,2150.119,0,0,128.31396,0,88197.586,999.99994,85992.65,85562.6875
85,1/4/2004 12:00,211,44,192,-0.58,8.46,0,25.076132,188.2953,55.154366,0,,211,25.614471,199.91797,0.3205564,21.693287,197.01616,0.003358566,20.879585,188.63832,0.001070149,205.3286,205.31856,84638.305,3.1318061,82747.336,89026.17,89026.17,89026.17,87779.81,87744.914,2156.1023,0,0,126.548874,0,87618.37,999.99994,85427.91,85000.76563
86,1/4/2004 13:00,184,61,161,-0.69,8.46,0,22.053192,203.02231,59.081184,0,,184,31.475264,166.2618,0.27953735,26.65689,163.8485,0.002928797,25.39576,156.88107,0.000933211,178.63222,178.62102,73632.945,2.5391607,71609.164,77222.39,77222.39,77222.39,76141.28,76114.445,2130.254,0,0,94.72069,0,76019.72,999.99994,74119.23,73748.63281
87,1/4/2004 14:00,262,433,139,-0.79,10.06,0,16.499811,216.4459,65.9569,0,,262,176.44705,156.47847,0.39803687,148.99063,154.20718,0.004170351,138.15569,147.64975,0.001328811,280.09064,280.0613,115452.22,3.7955098,114009.51,122285.26,122285.26,122285.26,120573.234,120502.69,2090.1006,0,0,235.4854,0,120267.2,999.99994,117260.52,116674.2188
88,1/4/2004 15:00,47,0,47,-0.9,10.06,0,8.956653,228.33557,74.96456,0,,47,0,46.81875,0.07140356,0,46.13917,0.000748116,0,44.17717,0.000238374,43.29386,43.293453,17846.857,-0.19114614,15875.801,17325.957,17325.957,17325.957,17083.395,17082.064,2149.5566,0,0,4.8201056,0,17077.244,1000,16650.312,16567.06055
89,1/4/2004 16:00,2,41,0,-1.31,10.06,0,-0.043889243,238.87393,85.41818,0,,2,1.836382,0,0.003038449,0,0,0,0,0,0,0,0,0,-1.31,0,0,0,0,0,0,850,0,0,0,0,0,850,0,0
90,1/4/2004 17:00,0,0,0,-1.73,10.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1/4/2004 18:00,0,0,0,-2.15,10.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1/4/2004 19:00,0,0,0,-2.11,10.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1/4/2004 20:00,0,0,0,-2.08,9.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1/4/2004 21:00,0,0,0,-2.05,9.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1/4/2004 22:00,0,0,0,-2.48,9.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1/4/2004 23:00,0,0,0,-2.91,8.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1/5/2004 0:00,0,0,0,-3.34,8.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1/5/2004 1:00,0,0,0,-2.87,8.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1/5/2004 2:00,0,0,0,-2.4,7.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1/5/2004 3:00,0,0,0,-1.93,7.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1/5/2004 4:00,0,0,0,-2.18,7.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1/5/2004 5:00,0,0,0,-2.43,9.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1/5/2004 6:00,0,0,0,-2.69,9.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1/5/2004 7:00,13,148,6,-3.23,9.11,0,0.7567145,121.86929,83.48836,0,,13,9.124552,6.871116,0.01974992,0.31141323,6.7713795,0.000206926,0.18960594,6.483436,6.59E-05,6.539646,6.5341344,2693.4353,-3.116562,1570.774,1649.5957,1649.5957,1649.5957,1623.7734,1623.7454,1568.218,0,0,-2.6971376,0,1626.4425,1000.00037,1585.7815,1577.852539
105,1/5/2004 8:00,140,477,60,-3.78,8.35,0,9.672185,132.50177,73.23134,0,,140,137.37598,72.22277,0.21269146,89.79762,71.174446,0.002228432,78.725006,68.14786,0.000710052,143.9361,143.85432,59299.273,-1.1613923,57153.324,62392.75,62392.75,62392.75,61519.25,61497.37,1944.5743,0,0,58.732635,0,61438.64,1000.00024,59902.67,59603.16016
106,1/5/2004 9:00,283,592,109,-4.32,8.35,0,17.092882,144.51407,64.52176,0,,283,254.65736,126.15461,0.42994058,175.99673,124.32346,0.004504616,164.33978,119.03679,0.001435319,277.71045,277.63196,114443.06,0.7337874,112986.52,122338.93,122338.93,122338.93,120626.12,120539.875,1915.6488,0,0,221.18925,0,120318.68,999.99927,117310.72,116724.1641
107,1/5/2004 10:00,245,192,172,-4.67,8.35,0,22.48018,158.06676,58.07986,0,,245,100.945175,185.8345,0.37221006,85.51152,183.13712,0.003899756,81.70069,175.34947,0.00124259,251.91037,251.9001,103838.66,-0.084614664,102217.39,111006.03,111006.03,111006.03,109451.85,109396.57,2141.0823,0,0,195.99709,0,109200.57,999.99994,106470.555,105938.2031
108,1/5/2004 11:00,243,83,208,-5.03,7.32,0,25.297213,172.89034,54.725193,0,,243,47.301193,218.44894,0.3691716,40.069263,215.27815,0.003867921,38.60352,206.12376,0.001232447,239.83394,239.8247,98862.39,-0.37159935,97167.62,105634.9,105634.9,105634.9,104155.93,104107.234,2161.393,0,0,178.23218,0,103929,999.99994,101330.77,100824.1172
109,1/5/2004 12:00,265,144,204,-5.38,7.32,0,25.195623,188.19498,55.031086,0,,265,82.12406,220.23674,0.40259454,69.55212,217.04,0.004218103,66.962006,207.81068,0.001344026,269.27853,269.25964,110996.695,-0.14984965,109484.14,118895.41,118895.41,118895.41,117230.83,117167.9,2145.7085,0,0,224.82292,0,116943.07,999.9999,114019.49,113449.3984
110,1/5/2004 13:00,183,58,161,-6.05,7.32,0,22.188948,202.95276,58.94017,0,,183,30.0547,166.16797,0.27801812,25.453793,163.75603,0.002912879,24.25971,156.79254,0.000928139,177.43211,177.42514,73139.734,-2.6036603,71110.59,77931.27,77931.27,77931.27,76840.195,76812.86,2134.8389,0,0,96.77814,0,76716.08,999.99994,74798.18,74424.1875
111,1/5/2004 14:00,263,490,123,-6.72,8.8,0,16.64513,216.40526,65.807915,0,,263,200.2896,139.68346,0.3995561,169.12311,137.65594,0.004186269,156.94427,131.80232,0.001333883,282.973,282.92184,116630.23,-1.7126667,115206.13,125685.41,125685.41,125685.41,123925.69,123849.99,2072.5842,0,0,246.78627,0,123603.2,1000.00024,120513.125,119910.5625
112,1/5/2004 15:00,134,495,55,-7.39,8.8,0,9.106332,228.31844,74.813995,0,,134,130.7556,65.59842,0.2035761,87.39725,64.64626,0.002132928,75.085,61.897274,0.000679621,134.2433,134.1614,55304.953,-5.015525,53128.8,58715.836,58715.836,58715.836,57893.812,57874.25,1934.1123,0,0,51.71613,0,57822.535,1000.00006,56376.973,56095.08594
113,1/5/2004 16:00,3,87,0,-8.51,8.8,0,0.10692127,238.87471,85.269295,0,,3,2.8438814,0,0.004557674,0.22056611,0,4.78E-05,0.09778471,0,1.52E-05,0.09584393,0.09555625,39.341034,-8.508308,5.1749907,5.037335,4.9294624,4.9294624,4.86045,4.8604317,316.13934,0,0,0,3.909581,0.9508508,858.0455,0.9270795,0.922444105
114,1/5/2004 17:00,0,0,0,-9.64,7.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1/5/2004 18:00,0,0,0,-10.77,7.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1/5/2004 19:00,0,0,0,-11.79,7.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1/5/2004 20:00,0,0,0,-12.82,10.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1/5/2004 21:00,0,0,0,-13.85,10.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1/5/2004 22:00,0,0,0,-14.92,10.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1/5/2004 23:00,0,0,0,-15.99,9.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1/6/2004 0:00,0,0,0,-17.05,9.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1/6/2004 1:00,0,0,0,-17.58,9.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
