hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1,2002-01-01 00:00:00,0.0,0.0,0.0,12.07,3.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002-01-01 01:00:00,0.0,0.0,0.0,11.86,3.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2002-01-01 02:00:00,0.0,0.0,0.0,11.84,3.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2002-01-01 03:00:00,0.0,0.0,0.0,11.81,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2002-01-01 04:00:00,0.0,0.0,0.0,11.78,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2002-01-01 05:00:00,0.0,0.0,0.0,11.63,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2002-01-01 06:00:00,0.0,0.0,0.0,11.48,2.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2002-01-01 07:00:00,12.0,0.0,12.0,11.32,2.33,0.0,4.871127,122.040955,83.49292,0.0,,12.0,0.0,11.552785,0.018230697,0.0,11.412058,0.0002098162,0.0,10.921977,6.685432e-05,10.703603,10.703664,14394.183,11.607705,10249.473,10667.931,10661.6,10661.6,10512.338,10511.857,1275.0103,0.0,0.0,0.30102685,0.0,10511.557,1000.0004,10353.883,10302.11328125
9,2002-01-01 08:00:00,82.0,0.0,82.0,12.36,2.33,0.0,14.814331,131.766,72.0526,0.0,,82.0,0.0,81.0763,0.12457643,0.0,80.08868,0.001433744,0.0,76.64934,0.00045683788,75.1168,75.11749,101017.02,14.379094,94256.6,97962.43,97858.49,97858.49,96488.46,96450.63,1318.122,0.0,0.0,27.871534,0.0,96422.76,1000.00006,94976.42,94501.5390625
10,2002-01-01 09:00:00,246.0,143.0,190.0,13.41,1.41,0.0,23.21414,143.36299,61.909374,0.0,,246.0,66.89669,197.78104,0.3737293,66.828964,195.37178,0.0043012323,63.074047,186.98172,0.0013705136,245.05598,245.0571,329547.7,20.414951,324441.84,329735.8,329524.0,329524.0,324909.75,324483.6,1320.9333,0.0,0.0,315.59775,0.0,324167.97,1000.0003,319305.47,317708.9375
11,2002-01-01 10:00:00,325.0,129.0,262.0,14.45,1.41,0.0,29.401474,157.14189,53.81364,0.0,,325.0,75.767105,275.1317,0.49374804,75.767105,271.7802,0.005682522,73.139015,260.10886,0.0018106379,326.58472,326.58545,439186.75,23.785437,435700.44,437541.25,437242.7,437242.7,431119.06,430361.66,1314.059,0.0,0.0,544.7381,0.0,429816.9,999.9997,423369.66,421252.8125
12,2002-01-01 11:00:00,403.0,267.0,259.0,15.33,1.41,0.0,32.640694,172.8133,48.803913,0.0,,403.0,175.8423,278.89502,0.6122475,175.8423,275.49768,0.0070463275,171.28548,263.6667,0.002245191,426.2553,426.25616,573221.4,27.514523,571788.44,566644.94,566201.6,566201.6,558268.6,557014.1,1321.6179,0.0,0.0,924.3402,0.0,556089.8,999.99945,547748.44,545009.6875
13,2002-01-01 12:00:00,502.0,459.0,257.0,16.22,1.42,0.0,32.425125,189.1973,47.86399,0.0,,502.0,306.5454,279.25934,0.7626508,306.5454,275.85757,0.008777311,299.0266,264.0111,0.002796739,551.7797,551.7805,742027.8,31.982048,742899.6,724491.8,723815.5,723815.5,713675.4,711576.25,1305.1171,0.0,0.0,1456.6362,0.0,710119.6,999.99994,699467.8,695970.5
14,2002-01-01 13:00:00,160.0,0.0,160.0,17.1,1.42,0.0,28.791636,204.68489,51.219265,0.0,,160.0,0.0,160.06364,0.24307595,0.0,158.11385,0.0027975494,0.0,151.32379,0.00089139096,148.29819,148.29909,199429.97,21.33628,192831.98,195400.95,195286.47,195286.47,192552.45,192402.3,1319.6658,0.0,0.0,111.13604,0.0,192291.16,1000.0002,189406.8,188459.765625
15,2002-01-01 14:00:00,335.0,440.0,168.0,16.9,1.42,0.0,22.29478,218.19904,58.12834,0.0,,335.0,232.43436,190.8389,0.5089403,196.09793,188.51422,0.005857369,187.33359,180.41864,0.0018663498,360.39902,360.40378,484663.78,27.19522,481877.7,478066.12,477729.62,477729.62,471038.0,470078.28,1276.309,0.0,0.0,593.9594,0.0,469484.3,999.9994,462442.03,460129.84375
16,2002-01-01 15:00:00,200.0,488.0,85.0,16.7,3.08,0.0,13.67418,229.54735,67.504005,0.0,,200.0,186.1299,101.58268,0.30384493,127.29998,100.345276,0.0034969368,117.02965,96.03603,0.0011142388,208.80547,208.8179,280813.5,22.040104,275069.72,277961.2,277788.44,277788.44,273898.6,273491.6,1144.9146,0.0,0.0,121.2539,0.0,273370.34,999.99963,269269.78,267923.4375
17,2002-01-01 16:00:00,29.0,210.0,12.0,16.49,3.08,0.0,3.5804229,239.08234,78.46033,0.0,,29.0,39.089516,17.869167,0.044057515,12.973679,17.651505,0.00050705584,10.379713,16.893473,0.00016156462,26.72788,26.72795,35940.867,17.173513,30547.738,31424.377,31403.023,31403.023,30963.38,30955.926,1024.0814,0.0,0.0,1.09703,10.041423,30944.787,927.98914,30480.615,30328.2109375
18,2002-01-01 17:00:00,0.0,0.0,0.0,15.6,3.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2002-01-01 18:00:00,0.0,0.0,0.0,14.7,2.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2002-01-01 19:00:00,0.0,0.0,0.0,13.8,2.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2002-01-01 20:00:00,0.0,0.0,0.0,13.6,2.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2002-01-01 21:00:00,0.0,0.0,0.0,13.4,0.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2002-01-01 22:00:00,0.0,0.0,0.0,13.2,0.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2002-01-01 23:00:00,0.0,0.0,0.0,13.07,0.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2002-01-02 00:00:00,0.0,0.0,0.0,12.93,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2002-01-02 01:00:00,0.0,0.0,0.0,12.79,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2002-01-02 02:00:00,0.0,0.0,0.0,12.62,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2002-01-02 03:00:00,0.0,0.0,0.0,12.45,3.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2002-01-02 04:00:00,0.0,0.0,0.0,12.28,3.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2002-01-02 05:00:00,0.0,0.0,0.0,12.05,3.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2002-01-02 06:00:00,0.0,0.0,0.0,11.82,2.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2002-01-02 07:00:00,24.0,0.0,24.0,11.6,2.65,0.0,4.8459096,121.90355,83.541336,0.0,,24.0,0.0,23.527092,0.036461394,0.0,23.240501,0.0004196324,0.0,22.242458,0.00013370864,21.797739,21.797863,29313.422,12.173564,24205.953,25322.271,25308.008,25308.008,24953.695,24951.111,1304.6608,0.0,0.0,1.8168266,0.0,24949.295,1000.0,24575.057,24452.1796875
33,2002-01-02 08:00:00,166.0,196.0,116.0,12.73,2.65,0.0,14.807573,131.62201,72.0832,0.0,,166.0,60.185333,121.859024,0.2521913,59.893536,120.37459,0.0029024575,53.15372,115.205215,0.00092481816,164.99266,164.9933,221879.08,17.071445,215475.94,221645.25,221510.19,221510.19,218408.8,218214.58,1315.1227,0.0,0.0,141.3778,0.0,218073.2,1000.0005,214802.11,213728.09375
34,2002-01-02 09:00:00,203.0,64.0,178.0,13.87,4.44,0.0,23.231161,143.21228,61.91593,0.0,,203.0,29.837523,183.4228,0.30840263,29.807316,181.18846,0.0035493907,28.131855,173.40749,0.0011309523,197.50966,197.51016,265609.1,18.488598,259674.23,265744.1,265586.1,265586.1,261867.16,261588.56,1316.8744,0.0,0.0,203.2301,0.0,261385.34,1000.0004,257464.56,256177.234375
35,2002-01-02 10:00:00,286.0,98.0,238.0,15.0,4.44,0.0,29.447264,156.99036,53.788498,0.0,,286.0,57.680153,247.76753,0.43449825,57.680153,244.74937,0.005000619,55.68236,234.23883,0.0015933614,284.12433,284.12558,382088.47,21.644022,377739.2,382227.53,381973.53,381973.53,376624.75,376048.5,1316.2112,0.0,0.0,419.48734,0.0,375629.0,999.9999,369994.56,368144.59375
36,2002-01-02 11:00:00,233.0,19.0,223.0,16.03,4.44,0.0,32.71737,172.67432,48.740997,0.0,,233.0,12.201102,224.08392,0.35397935,12.201102,221.35426,0.0040739314,11.88608,211.8484,0.0012980881,219.26106,219.2623,294860.0,21.157251,289288.03,293265.16,293082.28,293082.28,288978.66,288637.62,1313.3038,0.0,0.0,246.23273,0.0,288391.38,1000.0001,284065.53,282645.1875
37,2002-01-02 12:00:00,196.0,8.0,192.0,17.07,3.35,0.0,32.52935,189.08643,47.764847,0.0,,196.0,5.000078,192.26791,0.29776803,5.000078,189.92583,0.003426998,4.8781495,181.76962,0.001091954,182.9159,182.91682,245984.27,21.664965,239826.12,242710.56,242560.88,242560.88,239164.78,238933.31,1319.9642,0.0,0.0,171.1097,0.0,238762.2,1000.0001,235180.77,234004.859375
38,2002-01-02 13:00:00,369.0,217.0,264.0,18.1,3.35,0.0,28.91545,204.60982,51.09482,0.0,,369.0,136.38263,284.92377,0.5605939,136.38263,281.45303,0.006451848,132.34384,269.36627,0.0020557705,393.67792,393.67926,529416.9,27.989424,527319.7,521689.62,521277.7,521277.7,513976.84,512906.16,1317.128,0.0,0.0,779.57996,0.0,512126.56,999.99963,504444.7,501922.4375
39,2002-01-02 14:00:00,142.0,8.0,139.0,17.38,3.35,0.0,22.429623,218.1569,57.991516,0.0,,142.0,4.1675835,140.15002,0.2157299,3.5160658,138.44281,0.002482825,3.3601928,132.4975,0.0007911095,133.14131,133.14204,179047.78,20.724596,172309.95,175001.23,174897.88,174897.88,172449.23,172327.44,1311.9287,0.0,0.0,87.77389,0.0,172239.67,1000.0004,169656.08,168807.796875
40,2002-01-02 15:00:00,176.0,188.0,131.0,16.66,4.11,0.0,13.813769,229.53073,67.36355,0.0,,176.0,72.53821,147.93732,0.26738355,49.61885,146.13525,0.0030773042,45.653828,139.8596,0.00098053,181.80412,181.81004,244494.86,21.004333,238322.11,241755.44,241608.12,241608.12,238225.31,237973.39,1262.2839,0.0,0.0,147.45871,0.0,237825.94,1000.0004,234258.55,233087.25
41,2002-01-02 16:00:00,26.0,82.0,19.0,15.94,4.11,0.0,3.72109,239.08438,78.32068,0.0,,26.0,16.287779,23.028711,0.03949984,5.4561887,22.748196,0.00045460177,4.381357,21.771294,0.00014485103,25.62974,25.62844,34463.867,16.55239,29118.691,30020.738,30002.693,30002.693,29582.646,29578.014,1179.4548,0.0,0.0,1.5561535,0.0,29576.457,999.1042,29132.81,28987.146484375
42,2002-01-02 17:00:00,0.0,0.0,0.0,14.89,4.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2002-01-02 18:00:00,0.0,0.0,0.0,13.84,3.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2002-01-02 19:00:00,0.0,0.0,0.0,12.79,3.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2002-01-02 20:00:00,0.0,0.0,0.0,12.83,3.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2002-01-02 21:00:00,0.0,0.0,0.0,12.87,3.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2002-01-02 22:00:00,0.0,0.0,0.0,12.92,3.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2002-01-02 23:00:00,0.0,0.0,0.0,12.5,3.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2002-01-03 00:00:00,0.0,0.0,0.0,12.08,2.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2002-01-03 01:00:00,0.0,0.0,0.0,11.67,2.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2002-01-03 02:00:00,0.0,0.0,0.0,11.67,2.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2002-01-03 03:00:00,0.0,0.0,0.0,11.67,3.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2002-01-03 04:00:00,0.0,0.0,0.0,11.68,3.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2002-01-03 05:00:00,0.0,0.0,0.0,11.62,3.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2002-01-03 06:00:00,0.0,0.0,0.0,11.57,1.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2002-01-03 07:00:00,26.0,1.0,26.0,11.52,1.81,0.0,4.826446,121.761185,83.584946,0.0,,26.0,0.0,25.56116,0.03949984,0.0,25.249788,0.00045460177,0.0,24.16546,0.00014485103,23.682293,23.682495,31847.85,12.179056,26617.54,27854.074,27838.262,27838.262,27448.527,27445.422,1308.2906,0.0,0.0,2.214914,0.0,27443.207,1000.0002,27031.559,26896.400390625
57,2002-01-03 08:00:00,100.0,10.0,97.0,12.4,1.81,0.0,14.807107,131.47372,72.10834,0.0,,100.0,3.6063309,96.43536,0.15192246,3.5888462,95.26064,0.0017484684,3.184201,91.16976,0.0005571194,92.46743,92.46823,124349.98,14.973282,117483.51,121821.375,121702.7,121702.7,119998.73,119940.53,1320.9297,0.0,0.0,43.226475,0.0,119897.305,1000.0003,118098.84,117508.3515625
58,2002-01-03 09:00:00,225.0,84.0,192.0,13.28,4.1,0.0,23.255022,143.05826,61.916294,0.0,,225.0,39.34689,199.02887,0.34182554,39.307056,196.60443,0.0039340537,37.09757,188.16142,0.0012535185,220.75505,220.75647,296870.4,18.558414,291324.4,298031.22,297847.72,297847.72,293677.84,293326.56,1315.5923,0.0,0.0,255.57367,0.0,293070.97,1000.0002,288674.9,287231.53125
59,2002-01-03 10:00:00,293.0,109.0,239.0,14.16,4.1,0.0,29.50034,156.83698,53.75646,0.0,,293.0,64.83337,248.84926,0.44513285,64.83337,245.81793,0.0051230122,62.592007,235.26149,0.0016323597,291.89804,291.89932,392540.22,21.139482,388346.66,393646.94,393386.75,393386.75,387877.2,387265.72,1315.7351,0.0,0.0,443.34348,0.0,386822.38,999.99976,381020.03,379114.9375
60,2002-01-03 11:00:00,523.0,574.0,213.0,14.83,4.1,0.0,32.801487,172.53554,48.67073,0.0,,523.0,377.8994,234.48053,0.79455453,377.8994,231.62422,0.00914449,368.18237,221.67732,0.0029137342,578.06537,578.06726,777377.1,28.651924,778647.6,768558.4,767854.4,767854.4,757095.4,754741.4,1307.147,0.0,0.0,1643.6309,0.0,753097.75,1000.0,741801.25,738092.25
61,2002-01-03 12:00:00,546.0,737.0,150.0,15.5,1.99,0.0,32.640724,188.97803,47.658497,0.0,,546.0,494.5127,171.94722,0.8294967,494.5127,169.85266,0.009546637,482.5288,162.55849,0.0030418718,632.18854,632.1897,850165.5,32.882618,852131.6,828329.75,827547.3,827547.3,815952.1,813235.5,1310.8783,0.0,0.0,1924.0553,0.0,811311.44,1000.00006,799141.8,795146.0625
62,2002-01-03 13:00:00,457.0,680.0,128.0,16.18,1.99,0.0,29.04571,204.53908,50.96398,0.0,,457.0,426.78482,149.444,0.6942857,426.78482,147.62357,0.0079905,414.24194,141.28401,0.0025460355,544.41797,544.41846,732127.06,31.14927,732880.2,716885.4,716225.8,716225.8,706191.94,704169.94,1315.5802,0.0,0.0,1459.121,0.0,702710.8,999.9999,692170.1,688709.3125
63,2002-01-03 14:00:00,355.0,635.0,112.0,16.2,1.99,0.0,22.569992,218.12033,57.849464,0.0,,355.0,336.9135,132.10277,0.53932476,284.29773,130.49358,0.0062070624,271.8002,124.88965,0.0019777736,388.758,388.77124,522812.84,26.88961,520613.34,517052.34,516657.12,516657.12,509418.62,508239.3,1245.9446,0.0,0.0,636.7719,0.0,507602.53,999.99896,499988.5,497488.5625
64,2002-01-03 15:00:00,214.0,525.0,87.0,16.23,3.1,0.0,13.957966,229.52032,67.21902,0.0,,214.0,203.87057,103.704414,0.32511407,139.47684,102.44116,0.0037417223,128.44019,98.041916,0.0011922354,221.95363,221.94714,298467.84,21.898348,292948.72,296168.12,295983.75,295983.75,291839.44,291374.3,1143.1273,0.0,0.0,134.73106,0.0,291239.6,999.99976,286871.0,285436.625
65,2002-01-03 16:00:00,32.0,232.0,13.0,16.26,3.1,0.0,3.8655524,239.09303,78.17796,0.0,,32.0,44.74228,19.551018,0.04861519,15.092946,19.312868,0.00055950985,12.164111,18.483492,0.00017827819,30.034824,30.032185,40385.027,17.026997,34815.957,35839.523,35815.97,35815.97,35314.543,35304.844,1032.1588,0.0,0.0,1.5409551,12.089245,35291.21,927.93085,34761.844,34588.03515625
66,2002-01-03 17:00:00,0.0,0.0,0.0,15.0,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2002-01-03 18:00:00,0.0,0.0,0.0,13.74,5.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2002-01-03 19:00:00,0.0,0.0,0.0,12.49,5.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2002-01-03 20:00:00,0.0,0.0,0.0,12.1,5.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2002-01-03 21:00:00,0.0,0.0,0.0,11.7,7.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2002-01-03 22:00:00,0.0,0.0,0.0,11.31,7.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2002-01-03 23:00:00,0.0,0.0,0.0,11.0,7.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2002-01-04 00:00:00,0.0,0.0,0.0,10.69,6.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2002-01-04 01:00:00,0.0,0.0,0.0,10.38,6.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2002-01-04 02:00:00,0.0,0.0,0.0,10.29,6.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2002-01-04 03:00:00,0.0,0.0,0.0,10.2,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2002-01-04 04:00:00,0.0,0.0,0.0,10.11,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2002-01-04 05:00:00,0.0,0.0,0.0,9.75,5.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2002-01-04 06:00:00,0.0,0.0,0.0,9.38,3.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2002-01-04 07:00:00,53.0,207.0,35.0,9.02,3.18,0.0,4.8127823,121.61397,83.62368,0.0,,53.0,22.977547,37.67415,0.08051891,22.185057,37.215202,0.0009266882,13.306105,35.617035,0.00029527326,47.944965,47.94312,64472.582,10.237964,58205.645,61389.13,61315.61,61315.61,60457.188,60441.766,1293.7803,0.0,0.0,10.351789,0.0,60431.414,1000.00024,59524.945,59227.3203125
81,2002-01-04 08:00:00,223.0,566.0,78.0,10.28,3.18,0.0,14.812958,131.32127,72.12797,0.0,,223.0,174.05377,85.254814,0.3387871,173.2099,84.21627,0.0038990844,153.6504,80.599686,0.0012423762,229.56631,229.56714,308714.4,16.112005,303328.78,312918.25,312725.28,312725.28,308346.8,307957.16,1310.3823,0.0,0.0,278.14706,0.0,307679.0,1000.00037,303063.8,301548.5
82,2002-01-04 09:00:00,390.0,754.0,93.0,11.53,1.34,0.0,23.285732,142.901,61.910446,0.0,,390.0,353.74863,104.06548,0.59249765,353.3905,102.7978,0.0068190265,333.53323,98.38325,0.0021727656,423.2803,423.28247,569221.2,23.686525,567729.25,570284.1,569842.5,569842.5,561859.25,560576.06,1314.8826,0.0,0.0,922.8182,0.0,559653.25,999.9996,551258.44,548502.125
83,2002-01-04 10:00:00,507.0,823.0,102.0,12.79,1.34,0.0,29.56069,156.68182,53.71752,0.0,,507.0,485.79678,114.90056,0.7702469,485.79678,113.5009,0.008864734,469.0403,108.62671,0.0028245952,566.11646,566.117,761303.6,29.048681,762398.1,751433.1,750735.2,750735.2,740216.9,737984.6,1312.3402,0.0,0.0,1589.135,0.0,736395.5,999.99994,725349.56,721722.8125
84,2002-01-04 11:00:00,556.0,824.0,110.0,14.22,1.34,0.0,32.893013,172.39703,48.593143,0.0,,556.0,543.1786,125.365715,0.84468895,543.1786,123.838585,0.009721484,529.27484,118.52045,0.0030975835,634.8424,634.8434,853730.44,32.45248,855726.0,833119.5,832327.0,832327.0,820658.8,817897.9,1308.1003,0.0,0.0,1926.5514,0.0,815971.3,1000.0,803731.75,799713.125
85,2002-01-04 12:00:00,561.0,842.0,107.0,15.65,2.89,0.0,32.7592,188.8722,47.544987,0.0,,561.0,566.34564,123.64683,0.852285,566.34564,122.14063,0.009808907,552.7121,116.89542,0.0031254396,656.21844,656.21893,882473.06,32.644093,884684.94,860719.9,859861.06,859861.06,847807.6,844889.5,1314.193,0.0,0.0,2084.0425,0.0,842805.44,1000.0,830163.4,826012.5625
86,2002-01-04 13:00:00,499.0,820.0,100.0,17.08,2.89,0.0,29.182344,204.4728,50.82682,0.0,,499.0,516.8986,116.97151,0.7580931,516.8986,115.546646,0.008724857,501.82806,110.584595,0.0027800256,600.1671,600.16797,807098.94,32.622543,808676.0,786823.06,786098.25,786098.25,775081.8,772640.2,1314.1257,0.0,0.0,1744.3112,0.0,770895.9,1000.0,759332.44,755535.8125
87,2002-01-04 14:00:00,378.0,730.0,97.0,17.24,2.89,0.0,22.715801,218.0894,57.702274,0.0,,378.0,388.81137,116.0769,0.5742669,328.1321,114.662926,0.0066092103,313.83307,109.73883,0.0021059113,415.10254,415.11417,558238.5,27.990206,556577.9,550607.06,550163.5,550163.5,542454.6,541118.94,1246.0697,0.0,0.0,721.5751,0.0,540397.4,999.9992,532291.4,529629.9375
88,2002-01-04 15:00:00,205.0,531.0,76.0,17.4,2.89,0.0,14.1066675,229.51619,67.070526,0.0,,205.0,206.20586,92.476036,0.31144106,141.14041,91.34956,0.00358436,130.08385,87.426636,0.0011420947,213.16138,213.16579,286659.72,22.920351,280989.47,283049.25,282869.8,282869.8,278909.2,278478.34,1133.9592,0.0,0.0,117.05445,0.0,278361.3,999.9998,274185.88,272814.9375
89,2002-01-04 16:00:00,32.0,238.0,12.0,17.56,2.89,0.0,4.013704,239.10832,78.03228,0.0,,32.0,47.66909,18.5266,0.04861519,16.184387,18.300928,0.00055950985,13.0911455,17.515009,0.00017827819,29.994205,29.99662,40337.434,18.336823,34772.008,35625.957,35602.62,35602.62,35102.72,35092.824,1027.6234,0.0,0.0,1.5299402,24.033913,35067.258,928.05676,34541.25,34368.54296875
90,2002-01-04 17:00:00,0.0,0.0,0.0,16.43,2.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2002-01-04 18:00:00,0.0,0.0,0.0,15.3,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2002-01-04 19:00:00,0.0,0.0,0.0,14.17,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2002-01-04 20:00:00,0.0,0.0,0.0,13.46,3.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2002-01-04 21:00:00,0.0,0.0,0.0,12.75,1.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2002-01-04 22:00:00,0.0,0.0,0.0,12.04,1.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2002-01-04 23:00:00,0.0,0.0,0.0,11.74,1.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2002-01-05 00:00:00,0.0,0.0,0.0,11.43,1.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2002-01-05 01:00:00,0.0,0.0,0.0,11.13,1.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2002-01-05 02:00:00,0.0,0.0,0.0,11.13,1.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2002-01-05 03:00:00,0.0,0.0,0.0,11.12,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2002-01-05 04:00:00,0.0,0.0,0.0,11.12,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2002-01-05 05:00:00,0.0,0.0,0.0,10.88,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2002-01-05 06:00:00,0.0,0.0,0.0,10.65,1.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2002-01-05 07:00:00,26.0,82.0,19.0,10.41,1.23,0.0,4.804961,121.46198,83.65749,0.0,,26.0,8.888524,20.85472,0.03949984,8.580542,20.600666,0.00045460177,5.1259103,19.715994,0.00014485103,24.345207,24.344261,32737.514,11.114346,27467.023,28849.58,28831.637,28831.637,28427.994,28424.59,1294.1273,0.0,0.0,2.3007278,0.0,28422.29,1000.0002,27995.955,27855.974609375
105,2002-01-05 08:00:00,156.0,167.0,113.0,11.75,1.23,0.0,14.8251505,131.16472,72.14205,0.0,,156.0,51.53513,116.59041,0.23699905,51.28527,115.17016,0.0027276105,45.487576,110.22428,0.0008691062,152.59848,152.5989,205212.84,16.1651,198661.69,205015.61,204875.69,204875.69,202007.28,201840.5,1313.0566,0.0,0.0,120.45496,0.0,201720.05,1000.0005,198694.25,197700.78125
106,2002-01-05 09:00:00,329.0,420.0,163.0,13.1,2.02,0.0,23.323294,142.74062,61.898365,0.0,,329.0,197.49538,175.27975,0.4998249,197.29544,173.14458,0.0057524606,186.21754,165.70905,0.0018329227,344.88986,344.893,463809.22,22.564152,460701.9,464627.66,464311.25,464311.25,457809.44,456950.5,1309.978,0.0,0.0,609.9811,0.0,456340.53,999.99963,449495.44,447247.9375
