hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
2182,2006-04-01 21:00:00,0.0,0.0,0.0,4.17,4.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,2006-04-01 22:00:00,0.0,0.0,0.0,3.59,4.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,2006-04-01 23:00:00,0.0,0.0,0.0,3.01,6.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,2006-04-02 00:00:00,0.0,0.0,0.0,2.43,6.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,2006-04-02 01:00:00,0.0,0.0,0.0,2.43,6.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,2006-04-02 02:00:00,0.0,0.0,0.0,2.43,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,2006-04-02 03:00:00,0.0,0.0,0.0,2.43,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,2006-04-02 04:00:00,0.0,0.0,0.0,2.52,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,2006-04-02 05:00:00,2.0,0.0,2.0,2.61,6.81,0.0,-1.5135067,81.918594,90.0,0.0,,2.0,0.0,2.099454,0.0030384494,0.0,2.0713906,0.0,0.0,1.9828657,0.0,1.9432083,1.9432089,2799.467,2.6489897,582.53455,572.1732,570.66046,0.0,0.0,570.6477,251.98349,0.0,0.0,0.0,548.2408,22.406971,549.9994,21.95883,21.849037170410156
2191,2006-04-02 06:00:00,39.0,0.0,39.0,2.7,6.81,0.0,9.607791,91.94482,80.185905,0.0,,39.0,0.0,38.171375,0.059249762,0.0,37.66114,0.0011447322,0.0,36.05162,0.00036474926,35.330944,35.330658,50899.18,3.408895,44358.758,47835.598,45999.406,0.0,0.0,45987.562,663.728,0.0,0.0,0.0,0.0,45987.562,663.728,45067.812,44842.47265625
2192,2006-04-02 07:00:00,84.0,0.0,84.0,3.64,6.81,0.0,20.658766,102.38969,67.50777,0.0,,84.0,0.0,82.4235,0.12761487,0.0,81.32175,0.002465577,0.0,77.846306,0.0007856138,76.290146,76.289894,109906.04,5.170725,102252.71,109587.5,105258.39,0.0,0.0,105199.19,680.21783,0.0,0.0,0.0,0.0,105199.19,680.21783,103095.2,102579.7265625
2193,2006-04-02 08:00:00,146.0,0.0,146.0,4.57,7.14,0.0,31.239893,114.16105,55.129074,0.0,,146.0,0.0,143.96129,0.22180681,0.0,142.03697,0.004285408,0.0,135.96675,0.0013654715,133.24875,133.24863,191964.39,7.187992,184317.34,195972.28,188056.11,0.0,0.0,187871.11,687.5012,0.0,0.0,0.0,0.0,187871.11,687.5012,184113.69,183193.125
2194,2006-04-02 09:00:00,153.0,0.0,153.0,5.5,7.14,0.0,40.77372,128.44449,43.524548,0.0,,153.0,0.0,150.7779,0.23244138,0.0,148.76245,0.004490873,0.0,142.4048,0.0014309394,139.5581,139.5579,201054.25,8.241953,193465.6,204962.9,196995.83,0.0,0.0,196792.33,685.7303,0.0,0.0,0.0,0.0,196792.33,685.7303,192856.48,191892.203125
2195,2006-04-02 10:00:00,129.0,0.0,129.0,5.33,7.14,0.0,48.331272,146.6271,33.67837,0.0,,129.0,0.0,126.852234,0.19597998,0.0,125.1566,0.003786422,0.0,119.80779,0.0012064783,117.41282,117.41285,169150.25,7.6368594,161396.66,171401.73,164447.72,0.0,0.0,164305.12,684.34357,0.0,0.0,0.0,0.0,164305.12,684.34357,161019.02,160213.921875
2196,2006-04-02 11:00:00,137.0,0.0,137.0,5.16,5.46,0.0,52.56242,169.25124,27.663116,0.0,,137.0,0.0,134.83813,0.20813379,0.0,133.03577,0.004021239,0.0,127.35022,0.0012812987,124.804474,124.804245,179798.42,7.891075,172086.98,182574.7,175045.17,0.0,0.0,174883.72,684.7503,0.0,0.0,0.0,0.0,174883.72,684.7503,171386.03,170529.109375
2197,2006-04-02 12:00:00,134.0,0.0,134.0,4.99,5.46,0.0,52.27226,193.86913,28.111824,0.0,,134.0,0.0,131.85089,0.2035761,0.0,130.08844,0.0039331825,0.0,124.528854,0.001253241,122.039505,122.0398,175815.92,7.6605816,168087.2,178475.45,171136.64,0.0,0.0,170982.55,685.272,0.0,0.0,0.0,0.0,170982.55,685.272,167562.89,166725.078125
2198,2006-04-02 13:00:00,155.0,1.0,154.0,6.57,5.46,0.0,47.55799,216.00563,34.771088,0.0,,155.0,1.1131176,151.74763,0.23547983,1.1131176,149.71922,0.004549577,1.1010191,143.32068,0.0014496444,141.53468,141.53488,203901.9,9.66719,196333.23,207015.31,199179.1,0.0,0.0,198968.9,682.2935,0.0,0.0,0.0,0.0,198968.9,682.2935,194989.53,194014.59375
2199,2006-04-02 14:00:00,255.0,17.0,244.0,8.16,7.48,0.0,39.698162,233.6494,44.922745,0.0,,255.0,12.19372,242.51468,0.3874023,12.19372,239.273,0.007484788,11.94234,229.0472,0.002384899,236.17209,236.17157,340239.47,12.701173,334240.72,348528.5,334329.44,0.0,0.0,333741.0,684.4492,0.0,0.0,0.0,0.0,333741.0,684.4492,327066.2,325430.84375
2200,2006-04-02 15:00:00,205.0,16.0,197.0,9.75,7.48,0.0,30.003616,247.55843,56.657654,0.0,,205.0,8.793284,195.38802,0.31144106,8.791332,192.77628,0.0060171825,8.431164,184.53761,0.0019172716,189.11128,189.11095,272439.62,13.386278,265541.06,276374.7,265609.34,0.0,0.0,265231.44,678.6336,0.0,0.0,0.0,0.0,265231.44,678.6336,259926.81,258627.1875
2201,2006-04-02 16:00:00,193.0,139.0,147.0,10.63,7.48,0.0,19.351723,259.12192,69.084335,0.0,,193.0,49.557545,148.61725,0.29321036,49.40347,146.63069,0.005664957,44.95426,140.36414,0.0018050412,181.6138,181.61588,261644.27,14.122161,254620.58,264373.8,252974.42,0.0,0.0,252626.52,672.61115,0.0,0.0,0.0,0.0,252626.52,672.61115,247573.98,246336.109375
2202,2006-04-02 17:00:00,101.0,188.0,73.0,11.52,4.45,0.0,8.290572,269.48715,81.76316,0.0,,101.0,27.819784,72.90952,0.1534417,27.41821,71.934944,0.002964563,19.220087,68.860664,0.000944607,86.32006,86.325806,124362.91,13.537333,116622.445,121476.48,116049.64,0.0,0.0,115974.03,661.79846,0.0,0.0,0.0,0.0,115974.03,661.79846,113654.555,113086.28125
2203,2006-04-02 18:00:00,3.0,25.0,2.0,12.4,4.45,0.0,-2.7907968,279.53732,90.0,0.0,,3.0,0.0,1.5297668,0.0045576743,0.0,1.5093185,0.0,0.0,1.4448148,0.0,1.4159186,1.4159105,2039.8486,12.433088,309.98413,306.87848,306.04553,0.0,0.0,306.03873,184.74994,0.0,0.0,0.0,306.03873,0.0,550.0,0.0,0.0
2204,2006-04-02 19:00:00,0.0,0.0,0.0,11.9,4.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,2006-04-02 20:00:00,0.0,0.0,0.0,11.4,0.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,2006-04-02 21:00:00,0.0,0.0,0.0,10.89,0.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,2006-04-02 22:00:00,0.0,0.0,0.0,10.27,0.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,2006-04-02 23:00:00,0.0,0.0,0.0,9.65,5.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,2006-04-03 00:00:00,0.0,0.0,0.0,9.03,5.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,2006-04-03 01:00:00,0.0,0.0,0.0,7.72,5.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,2006-04-03 02:00:00,0.0,0.0,0.0,6.41,6.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,2006-04-03 03:00:00,0.0,0.0,0.0,5.1,6.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,2006-04-03 04:00:00,0.0,0.0,0.0,4.32,6.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,2006-04-03 05:00:00,1.0,0.0,1.0,3.53,12.98,0.0,-1.2005403,81.68488,90.0,0.0,,1.0,0.0,1.0655878,0.0015192247,0.0,1.051344,0.0,0.0,1.0064129,0.0,0.98628455,0.98628074,1420.883,3.5435545,150.66823,148.09421,147.6935,0.0,0.0,147.69023,128.58238,0.0,0.0,0.0,147.69023,0.0,550.0,0.0,0.0
2215,2006-04-03 06:00:00,21.0,0.0,21.0,2.74,12.98,0.0,9.918151,91.704346,79.92216,0.0,,21.0,0.0,20.510586,0.031903718,0.0,20.236422,0.0006163943,0.0,19.371578,0.00019640345,18.984339,18.98434,27349.664,3.000902,21888.969,23558.045,22670.98,0.0,0.0,22667.898,643.0753,0.0,0.0,0.0,0.0,22667.898,643.0753,22214.541,22103.46875
2216,2006-04-03 07:00:00,64.0,0.0,64.0,2.96,12.98,0.0,20.974802,102.144424,67.23924,0.0,,64.0,0.0,62.6207,0.09723038,0.0,61.78365,0.001878535,0.0,59.143208,0.0005985629,57.96093,57.96058,83500.79,3.7565527,76163.22,82044.23,78862.09,0.0,0.0,78828.48,677.23456,0.0,0.0,0.0,0.0,78828.48,677.23456,77251.91,76865.6484375
2217,2006-04-03 08:00:00,140.0,0.0,140.0,3.17,12.26,0.0,31.570545,113.91794,54.844822,0.0,,140.0,0.0,137.92796,0.21269146,0.0,136.08429,0.0041092956,0.0,130.26846,0.0013093563,127.664375,127.664154,183917.72,5.0005865,176226.11,188738.2,181312.97,0.0,0.0,181143.33,692.1876,0.0,0.0,0.0,0.0,181143.33,692.1876,177520.47,176632.859375
2218,2006-04-03 09:00:00,152.0,0.0,152.0,3.38,12.26,0.0,41.12749,128.2262,43.210453,0.0,,152.0,0.0,149.7627,0.23092215,0.0,147.76083,0.004461521,0.0,141.44598,0.0014215868,138.61845,138.618,199699.48,5.367655,192101.92,205447.86,197133.81,0.0,0.0,196934.6,692.9865,0.0,0.0,0.0,0.0,196934.6,692.9865,192995.89,192030.921875
2219,2006-04-03 10:00:00,129.0,0.0,129.0,4.33,12.26,0.0,48.710793,146.48999,33.320282,0.0,,129.0,0.0,126.84954,0.19597998,0.0,125.15395,0.003786422,0.0,119.80525,0.0012064783,117.41033,117.408806,169144.23,6.0135345,161390.27,172317.03,165719.0,0.0,0.0,165575.88,688.3498,0.0,0.0,0.0,0.0,165575.88,688.3498,162264.36,161453.03125
2220,2006-04-03 11:00:00,160.0,0.0,160.0,5.28,10.73,0.0,52.952114,169.28296,27.273031,0.0,,160.0,0.0,157.75487,0.24307595,0.0,155.64616,0.0046963375,0.0,148.99432,0.0014964072,146.0159,146.01453,210356.61,7.575032,202836.16,215339.42,206817.72,0.0,0.0,206594.66,688.2467,0.0,0.0,0.0,0.0,206594.66,688.2467,202462.75,201450.4375
2221,2006-04-03 12:00:00,140.0,0.0,140.0,6.23,10.73,0.0,52.635998,194.10045,27.762276,0.0,,140.0,0.0,137.81699,0.21269146,0.0,135.9748,0.0041092956,0.0,130.16364,0.0013093563,127.56165,127.56189,183772.0,8.234997,176079.69,186589.83,179166.78,0.0,0.0,178998.06,684.1975,0.0,0.0,0.0,0.0,178998.06,684.1975,175418.11,174541.015625
2222,2006-04-03 13:00:00,296.0,28.0,275.0,6.59,10.73,0.0,47.86982,216.35382,34.506737,0.0,,296.0,23.334309,282.3745,0.44969052,23.334309,278.60004,0.0086882245,23.08521,266.6935,0.0027683533,283.98587,283.98315,409117.9,11.0536,404162.47,423571.9,407512.38,0.0,0.0,406650.88,689.3983,0.0,0.0,0.0,0.0,406650.88,689.3983,398517.88,396525.28125
2223,2006-04-03 14:00:00,438.0,207.0,305.0,6.95,10.75,0.0,39.960022,234.02568,44.723667,0.0,,438.0,147.13467,313.84348,0.6654204,147.13467,309.64835,0.012856224,144.13724,296.41492,0.0040964144,431.74512,431.74365,621990.4,13.727845,620485.75,644231.94,620215.7,0.0,0.0,618212.94,687.01355,0.0,0.0,0.0,0.0,618212.94,687.01355,605848.7,602819.4375
2224,2006-04-03 15:00:00,491.0,626.0,176.0,7.31,10.75,0.0,30.230349,247.92511,56.49629,0.0,,491.0,345.35233,185.23615,0.7459393,345.27563,182.7601,0.014411885,331.26392,174.9495,0.0045920997,496.09366,496.1022,714702.44,15.098195,714607.6,738556.94,710466.2,0.0,0.0,707816.8,683.8185,0.0,0.0,0.0,0.0,707816.8,683.8185,693660.44,690192.125
2225,2006-04-03 16:00:00,300.0,600.0,99.0,6.97,10.75,0.0,19.558773,259.4722,68.94115,0.0,,300.0,215.7418,104.23113,0.45576742,215.08302,102.837875,0.008805633,195.90857,98.4429,0.0028057634,288.4672,288.48346,415596.62,11.4988365,410747.72,429829.9,411069.5,0.0,0.0,410178.03,682.4053,0.0,0.0,0.0,0.0,410178.03,682.4053,401974.47,399964.59375
2226,2006-04-03 17:00:00,104.0,299.0,59.0,6.63,6.94,0.0,8.491193,269.82492,81.62429,0.0,,104.0,44.39238,59.468525,0.15799937,43.77623,58.673615,0.0030526193,30.93856,56.166084,0.0009726647,85.3635,85.36551,122979.65,8.32869,115247.56,122193.055,116306.414,0.0,0.0,116233.16,673.3914,0.0,0.0,0.0,0.0,116233.16,673.3914,113908.49,113338.953125
2227,2006-04-03 18:00:00,3.0,43.0,2.0,6.29,6.94,0.0,-2.5849385,279.86853,90.0,0.0,,3.0,0.0,1.527204,0.0045576743,0.0,1.5067899,0.0,0.0,1.4423944,0.0,1.4135464,1.4135368,2036.4199,6.318128,308.9563,304.3593,303.5233,0.0,0.0,303.51657,183.91241,0.0,0.0,0.0,303.51657,0.0,550.0,0.0,0.0
2228,2006-04-03 19:00:00,0.0,0.0,0.0,4.83,6.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,2006-04-03 20:00:00,0.0,0.0,0.0,3.37,8.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,2006-04-03 21:00:00,0.0,0.0,0.0,1.91,8.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,2006-04-03 22:00:00,0.0,0.0,0.0,1.08,8.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,2006-04-03 23:00:00,0.0,0.0,0.0,0.25,5.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,2006-04-04 00:00:00,0.0,0.0,0.0,-0.58,5.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,2006-04-04 01:00:00,0.0,0.0,0.0,-1.24,5.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,2006-04-04 02:00:00,0.0,0.0,0.0,-1.91,7.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2006-04-04 03:00:00,0.0,0.0,0.0,-2.57,7.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,2006-04-04 04:00:00,0.0,0.0,0.0,-2.71,7.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,2006-04-04 05:00:00,6.0,62.0,3.0,-2.85,6.93,0.0,-0.8891297,81.451904,90.0,0.0,,6.0,0.0,2.0261226,0.009115349,0.0,1.9990394,0.0,0.0,1.9136065,0.0,1.8753345,1.8753221,2701.6829,-2.8126593,542.7508,530.7513,529.2944,0.0,0.0,529.2826,242.7195,0.0,0.0,0.0,528.5189,0.7636795,557.92175,0.74840593,0.7446638941764832
2239,2006-04-04 06:00:00,119.0,276.0,70.0,-2.99,6.93,0.0,10.226767,91.46412,79.660095,0.0,,119.0,49.536236,70.99537,0.18078774,48.612175,70.04637,0.003492901,37.500843,67.05281,0.0011129528,102.46367,102.46406,147613.94,-0.94976705,139828.67,152747.31,143498.17,0.0,0.0,143392.67,695.8617,0.0,0.0,0.0,0.0,143392.67,695.8617,140524.83,139822.203125
2240,2006-04-04 07:00:00,321.0,566.0,115.0,-1.7,6.93,0.0,21.28889,101.89883,66.972755,0.0,,321.0,221.94246,119.945816,0.48767114,221.25244,118.34251,0.0094220275,204.03412,113.28491,0.003002167,310.9756,310.97363,448001.9,4.492012,443670.34,474691.28,452236.62,0.0,0.0,451212.66,702.3809,0.0,0.0,0.0,-0.7613194,451213.44,702.4686,442189.16,439978.21875
2241,2006-04-04 08:00:00,518.0,724.0,136.0,-0.41,8.47,0.0,31.899096,113.673744,54.56295,0.0,,518.0,419.1451,146.32608,0.7869584,419.1451,144.37015,0.015204392,403.9572,138.20021,0.004844618,531.31903,531.3189,765438.1,9.189325,766046.75,806780.1,774742.0,0.0,0.0,771727.1,699.0996,0.0,0.0,0.0,0.0,771727.1,699.0996,756292.56,752511.125
2242,2006-04-04 09:00:00,663.0,782.0,146.0,0.88,8.47,0.0,41.47914,128.006,42.89896,0.0,,663.0,571.80133,159.71349,1.007246,571.80133,157.5786,0.019460449,561.3635,150.84418,0.0062007373,697.9696,697.97,1005531.94,13.490206,1008397.06,1047350.9,1004949.56,0.0,0.0,999739.25,688.97943,0.0,0.0,0.0,0.0,999739.25,688.97943,979744.5,974845.75
2243,2006-04-04 10:00:00,781.0,832.0,153.0,2.0,8.47,0.0,49.088406,146.35078,32.96455,0.0,,781.0,697.2106,167.11641,1.1865145,697.2106,164.88257,0.022923997,690.52136,157.836,0.0073043373,831.3974,831.39606,1197755.9,17.020811,1200612.8,1232772.6,1185360.5,0.0,0.0,1177909.1,678.79236,0.0,0.0,0.0,0.0,1177909.1,678.79236,1154350.9,1148579.125
2244,2006-04-04 11:00:00,833.0,836.0,164.0,3.11,8.21,0.0,53.34013,169.31444,26.88465,0.0,,833.0,743.8271,179.43472,1.2655141,743.8271,177.03622,0.024450308,739.32025,169.47023,0.00779067,890.6223,890.6221,1283083.8,19.465084,1285286.8,1309156.9,1258053.8,0.0,0.0,1249546.0,672.71246,37107.74,0.0,0.0,0.0,1211681.0,691.6953,1187447.4,1181510.125
2245,2006-04-04 12:00:00,824.0,824.0,167.0,4.23,8.21,0.0,52.99785,194.33397,27.415058,0.0,,824.0,730.2852,182.44664,1.2518412,730.2852,180.00787,0.024186138,725.66565,172.3149,0.007706497,880.0285,880.02905,1267808.9,20.390558,1270156.6,1289773.1,1240514.9,0.0,0.0,1232164.8,670.15784,20068.055,0.0,0.0,0.0,1211687.1,684.46765,1187453.4,1181516.125
2246,2006-04-04 13:00:00,770.0,833.0,150.0,5.2,8.21,0.0,48.179485,216.70418,34.24532,0.0,,770.0,687.7194,163.76028,1.169803,687.7194,161.5713,0.022601124,680.5079,154.66624,0.0072014597,818.4777,818.47797,1179138.6,20.230255,1182087.8,1201013.4,1158592.5,0.0,0.0,1151314.8,670.45966,0.0,0.0,0.0,0.0,1151314.8,670.45966,1128288.4,1122647.0
2247,2006-04-04 14:00:00,660.0,815.0,134.0,6.18,9.53,0.0,40.219833,234.4028,44.527065,0.0,,660.0,580.73834,145.35683,1.0026883,580.73834,143.41383,0.019372392,569.04565,137.28477,0.00617268,692.20984,692.20953,997228.56,17.88909,1000055.6,1023985.1,983686.3,0.0,0.0,978539.4,678.5211,0.0,0.0,0.0,0.0,978539.4,678.5211,958968.56,954173.75
2248,2006-04-04 15:00:00,494.0,739.0,120.0,7.15,9.53,0.0,30.455414,248.29156,56.336685,0.0,,494.0,409.00723,129.29053,0.750497,409.00723,127.56231,0.014499942,392.56433,122.11069,0.004620157,504.38605,504.38577,726635.5,15.6819515,726711.06,749621.44,721071.8,0.0,0.0,718346.7,683.9833,0.0,0.0,0.0,0.0,718346.7,683.9833,703979.75,700459.875
2249,2006-04-04 16:00:00,303.0,603.0,99.0,7.0,9.53,0.0,19.764605,259.8216,68.79907,0.0,,303.0,218.16664,104.14691,0.4603251,217.50047,102.75478,0.008893689,198.30406,98.36336,0.002833821,290.73685,290.74808,418861.9,11.918158,414064.72,432697.97,413797.7,0.0,0.0,412894.12,682.695,0.0,0.0,0.0,0.0,412894.12,682.695,404636.25,402613.0625
2250,2006-04-04 17:00:00,107.0,303.0,61.0,6.85,7.74,0.0,8.69101,270.16132,81.48597,0.0,,107.0,45.070267,61.36558,0.16255704,44.469727,60.54531,0.0031406756,31.674898,57.95779,0.0010007223,87.84101,87.84974,126557.48,8.511668,118810.01,125886.25,119570.234,0.0,0.0,119492.9,673.73486,0.0,0.0,0.0,0.0,119492.9,673.73486,117103.04,116517.5234375
2251,2006-04-04 18:00:00,3.0,46.0,2.0,6.7,7.74,0.0,-2.3795364,280.19794,90.0,0.0,,3.0,0.0,1.5246469,0.0045576743,0.0,1.504267,0.0,0.0,1.4399792,0.0,1.4111797,1.4111717,2033.0215,6.726692,307.9187,303.43768,302.6141,0.0,0.0,302.6074,183.69145,0.0,0.0,0.0,302.6074,0.0,550.0,0.0,0.0
2252,2006-04-04 19:00:00,0.0,0.0,0.0,5.44,7.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,2006-04-04 20:00:00,0.0,0.0,0.0,4.18,6.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,2006-04-04 21:00:00,0.0,0.0,0.0,2.92,6.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,2006-04-04 22:00:00,0.0,0.0,0.0,2.21,6.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,2006-04-04 23:00:00,0.0,0.0,0.0,1.49,5.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,2006-04-05 00:00:00,0.0,0.0,0.0,0.77,5.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,2006-04-05 01:00:00,0.0,0.0,0.0,0.51,5.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,2006-04-05 02:00:00,0.0,0.0,0.0,0.25,4.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,2006-04-05 03:00:00,0.0,0.0,0.0,-0.02,4.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,2006-04-05 04:00:00,0.0,0.0,0.0,-0.14,4.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,2006-04-05 05:00:00,8.0,85.0,4.0,-0.27,4.38,0.0,-0.5794052,81.21966,90.0,0.0,,8.0,0.0,2.8158426,0.012153798,0.0,2.7782032,0.0,0.0,2.6594715,0.0,2.606282,2.6062717,3754.7195,-0.20881507,1045.0331,1024.1177,1021.2498,0.0,0.0,1021.2275,339.11002,0.0,0.0,0.0,523.0706,498.1569,550.0,488.19376,485.7527770996094
2263,2006-04-05 06:00:00,133.0,358.0,67.0,-0.39,4.38,0.0,10.533509,91.22416,79.39983,0.0,,133.0,66.41289,67.98302,0.20205688,65.292,67.07429,0.0039038307,50.809788,64.20774,0.0012438885,112.7184,112.71481,162380.25,2.256097,154615.3,167124.22,156495.44,0.0,0.0,156366.42,686.20074,0.0,0.0,0.0,0.022187011,156366.4,686.216,153239.08,152472.875
2264,2006-04-05 07:00:00,312.0,536.0,114.0,1.74,4.38,0.0,21.600904,101.6529,66.70842,0.0,,312.0,212.66757,118.853035,0.4739981,212.12445,117.26433,0.009157858,195.90735,112.25281,0.002917994,301.99982,301.98865,435058.03,8.829496,430517.5,454361.97,433877.72,0.0,0.0,432911.5,693.7723,0.0,0.0,0.0,0.0,432911.5,693.7723,424253.28,422132.0
2265,2006-04-05 08:00:00,507.0,685.0,142.0,3.87,2.41,0.0,32.22541,113.42847,54.28359,0.0,,507.0,399.58148,152.38318,0.7702469,399.58148,150.34628,0.01488152,385.33658,143.92094,0.0047417404,518.677,518.67676,747225.06,17.737494,747588.2,765936.56,737543.9,0.0,0.0,734646.7,678.71765,0.0,0.0,0.0,0.0,734646.7,678.71765,719953.75,716354.0
2266,2006-04-05 09:00:00,667.0,753.0,165.0,5.99,2.41,0.0,41.828545,127.78385,42.590202,0.0,,667.0,554.1712,179.41568,1.0133228,554.1712,177.01743,0.019577857,544.2431,169.45224,0.0062381476,699.42755,699.42706,1007627.1,24.690086,1010503.75,1011399.0,974152.2,0.0,0.0,968869.5,661.79803,0.0,0.0,0.0,0.0,968869.5,661.79803,949492.1,944744.625
2267,2006-04-05 10:00:00,744.0,694.0,218.0,7.51,2.41,0.0,49.46399,146.20938,32.611317,0.0,,744.0,582.9939,236.88553,1.1303031,582.9939,233.71909,0.02183797,577.5382,223.73065,0.0069582933,785.2503,785.24744,1131261.8,28.504606,1134347.0,1120607.6,1082519.9,0.0,0.0,1075807.8,652.2816,0.0,0.0,0.0,0.0,1075807.8,652.2816,1054291.5,1049020.125
2268,2006-04-05 11:00:00,805.0,730.0,218.0,9.02,4.11,0.0,53.726357,169.34552,26.498083,0.0,,805.0,651.6185,238.4871,1.2229759,651.6185,235.29927,0.023628447,647.7941,225.2433,0.0075287987,855.58405,855.582,1232599.0,29.464048,1235243.6,1216224.5,1173338.9,0.0,0.0,1165352.2,648.51263,0.0,0.0,0.0,0.0,1165352.2,648.51263,1142045.2,1136335.0
2269,2006-04-05 12:00:00,750.0,531.0,325.0,10.54,4.11,0.0,53.357735,194.56956,27.070261,0.0,,750.0,471.64944,347.62384,1.1394185,471.64944,342.97717,0.022014081,468.74814,328.31937,0.0070144087,781.13306,781.1336,1125340.1,29.205112,1128428.6,1112065.6,1072760.2,0.0,0.0,1066139.1,650.3344,0.0,0.0,0.0,0.0,1066139.1,650.3344,1044816.3,1039592.25
2270,2006-04-05 13:00:00,482.0,160.0,362.0,11.37,4.11,0.0,48.48693,217.05653,33.986866,0.0,,482.0,132.87831,374.33505,0.7322663,132.87831,369.33133,0.014147717,131.50946,353.54724,0.0045079268,475.36,475.35638,684818.2,22.728596,684283.9,689529.25,664672.9,0.0,0.0,662225.75,666.02075,0.0,0.0,0.0,0.0,662225.75,666.02075,648981.2,645736.3125
2271,2006-04-05 14:00:00,455.0,230.0,306.0,12.21,3.32,0.0,40.47757,234.7806,44.332943,0.0,,455.0,164.18134,314.51328,0.6912472,164.18134,310.3092,0.0133552095,160.91386,297.04752,0.004255408,448.80634,448.80487,646569.56,23.50657,645450.9,648685.0,625479.0,0.0,0.0,623301.56,664.1521,0.0,0.0,0.0,0.0,623301.56,664.1521,610835.5,607781.3125
2272,2006-04-05 15:00:00,117.0,0.0,117.0,13.05,3.32,0.0,30.678804,248.65767,56.17883,0.0,,117.0,0.0,114.97732,0.17774929,0.0,113.440414,0.0034341968,0.0,108.59232,0.0010942478,106.42155,106.421814,153315.47,15.728673,145527.64,150398.4,144787.86,0.0,0.0,144669.56,661.63275,0.0,0.0,0.0,0.0,144669.56,661.63275,141776.17,141067.28125
